"critic_score","user_score","critic_count","user_count","score_id"
0,0,0,0,12324
68,8.6,23,8,12325
0,0,0,0,12326
0,0,0,0,12327
0,0,0,0,12328
0,0,0,0,12329
0,0,0,0,12330
0,0,0,0,12331
0,0,0,0,12332
0,0,0,0,12333
0,0,0,0,12334
70,7.5,15,48,12335
45,6.9,38,11,12336
69,0,10,0,12337
37,5,13,25,12338
0,0,0,0,12339
0,0,0,0,12340
0,0,0,0,12341
60,0,10,0,12342
70,0,10,0,12343
0,0,0,0,12344
76,8.5,44,4,12345
0,0,0,0,12346
0,0,0,0,12347
55,7.1,18,20,12348
70,8.7,15,12,12349
0,0,0,0,12350
61,0,12,0,12351
45,7.8,16,10,12352
83,5.5,11,8,12353
0,0,0,0,12354
0,0,0,0,12355
0,0,0,0,12356
0,0,0,0,12357
0,0,0,0,12358
0,0,0,0,12359
78,7.5,20,30,12360
79,8,15,15,12361
37,4.8,14,5,12362
67,6.8,12,11,12363
0,0,0,0,12364
0,0,0,0,12365
0,0,0,0,12366
0,0,0,0,12367
0,0,0,0,12368
0,0,0,0,12369
74,4.4,24,606,12370
79,0,20,0,12371
0,0,0,0,12372
59,4.2,24,10,12373
57,0,21,0,12374
68,6.2,19,6,12375
0,0,0,0,12376
0,0,0,0,12377
0,0,0,0,12378
72,7.3,30,8,12379
55,0,25,0,12380
0,0,0,0,12381
0,0,0,0,12382
0,0,0,0,12383
0,0,0,0,12384
0,0,0,0,12385
0,0,0,0,12386
0,0,0,0,12387
32,5.8,9,10,12388
0,7,0,29,12389
0,0,0,0,12390
0,0,0,0,12391
0,0,0,0,12392
73,6.2,35,70,12393
65,5.4,11,19,12394
0,0,0,0,12395
0,0,0,0,12396
0,0,0,0,12397
57,0,6,0,12398
57,7.9,21,16,12399
0,0.9,0,7,12400
60,5.8,10,12,12401
76,7.7,12,27,12402
82,5.8,8,173,12403
0,0,0,0,12404
0,0,0,0,12405
0,0,0,0,12406
83,8.3,31,116,12407
72,6.4,11,15,12408
67,8.6,7,14,12409
68,0,16,0,12410
65,8,5,5,12411
61,7.5,8,15,12412
0,0,0,0,12413
0,0,0,0,12414
0,0,0,0,12415
0,0,0,0,12416
66,0,9,0,12417
0,0,0,0,12418
0,0,0,0,12419
35,4.7,7,10,12420
0,0,0,0,12421
0,0,0,0,12422
0,0,0,0,12423
55,7.8,14,4,12424
0,0,0,0,12425
0,0,0,0,12426
0,4,0,6,12427
40,0,4,0,12428
0,0,0,0,12429
0,0,0,0,12430
83,8.7,8,51,12431
67,7.6,40,71,12432
47,0,4,0,12433
70,5.6,44,186,12434
68,7.9,36,31,12435
68,7.8,34,14,12436
0,0,0,0,12437
0,0,0,0,12438
0,0,0,0,12439
57,0,5,0,12440
0,0,0,0,12441
0,6.8,0,21,12442
0,0,0,0,12443
38,0,5,0,12444
0,0,0,0,12445
0,0,0,0,12446
65,0,4,0,12447
55,0,26,0,12448
0,0,0,0,12449
0,0,0,0,12450
0,0,0,0,12451
27,0,4,0,12452
59,8,9,5,12453
0,0,0,0,12454
0,0,0,0,12455
54,0,6,0,12456
68,6.8,7,33,12457
76,7.9,10,100,12458
79,6.9,15,8,12459
0,0,0,0,12460
0,0,0,0,12461
0,0,0,0,12462
48,4.8,10,14,12463
76,8.8,11,33,12464
0,0,0,0,12465
0,8,0,7,12466
80,7.8,15,61,12467
47,5.4,10,24,12468
61,8,11,6,12469
0,0,0,0,12470
0,0,0,0,12471
0,0,0,0,12472
0,0,0,0,12473
0,0,0,0,12474
0,0,0,0,12475
0,0,0,0,12476
0,0,0,0,12477
64,7.9,40,51,12478
0,0,0,0,12479
0,0,0,0,12480
0,0,0,0,12481
0,0,0,0,12482
0,0,0,0,12483
0,0,0,0,12484
0,0,0,0,12485
0,0,0,0,12486
0,0,0,0,12487
71,7.6,41,20,12488
0,0,0,0,12489
0,0,0,0,12490
65,0,6,0,12491
0,0,0,0,12492
60,6.7,38,116,12493
0,0,0,0,12494
0,0,0,0,12495
0,0,0,0,12496
0,0,0,0,12497
0,0,0,0,12498
0,0,0,0,12499
72,7.6,15,14,12500
77,8.1,51,37,12501
55,0,24,0,12502
81,7.4,24,177,12503
0,0,0,0,12504
75,7.9,30,35,12505
0,0,0,0,12506
0,0,0,0,12507
0,0,0,0,12508
0,0,0,0,12509
55,0,7,0,12510
0,0,0,0,12511
66,0,4,0,12512
48,7.1,24,23,12513
71,7.3,22,6,12514
0,0,0,0,12515
0,0,0,0,12516
0,0,0,0,12517
0,0,0,0,12518
63,0,17,0,12519
65,7.6,12,8,12520
0,7.4,0,5,12521
83,8,41,523,12522
36,4.7,7,6,12523
0,0,0,0,12524
0,0,0,0,12525
0,0,0,0,12526
0,8.2,0,11,12527
65,0,4,0,12528
66,8.6,38,5,12529
61,7,29,5,12530
86,8.4,64,626,12531
78,8.2,39,26,12532
0,0,0,0,12533
0,0,0,0,12534
0,0,0,0,12535
0,0,0,0,12536
72,6.7,34,11,12537
0,0,0,0,12538
66,6.9,12,20,12539
0,0,0,0,12540
0,5.7,0,10,12541
0,0,0,0,12542
72,0,31,0,12543
51,0,5,0,12544
66,5.3,10,54,12545
64,8.1,28,12,12546
0,7.4,0,27,12547
0,0,0,0,12548
0,0,0,0,12549
0,0,0,0,12550
0,0,0,0,12551
0,0,0,0,12552
0,0,0,0,12553
81,8.8,50,1116,12554
0,0,0,0,12555
0,0,0,0,12556
0,0,0,0,12557
0,0,0,0,12558
0,0,0,0,12559
0,0,0,0,12560
0,0,0,0,12561
0,0,0,0,12562
0,0,0,0,12563
0,0,0,0,12564
66,0,27,0,12565
0,0,0,0,12566
0,0,0,0,12567
65,0,12,0,12568
0,8,0,14,12569
0,0,0,0,12570
56,6.6,20,28,12571
0,7.2,0,6,12572
0,0,0,0,12573
80,8.7,44,602,12574
36,0,5,0,12575
0,0,0,0,12576
0,0,0,0,12577
70,0,5,0,12578
0,0,0,0,12579
0,0,0,0,12580
0,0,0,0,12581
0,0,0,0,12582
0,0,0,0,12583
54,6.8,7,9,12584
70,0,7,0,12585
54,0,12,0,12586
0,0,0,0,12587
0,0,0,0,12588
0,4,0,4,12589
61,0,5,0,12590
0,0,0,0,12591
0,0,0,0,12592
0,3.1,0,12,12593
33,0,4,0,12594
58,8.5,26,11,12595
57,8.6,16,11,12596
0,0,0,0,12597
0,0,0,0,12598
67,5.9,14,10,12599
0,0,0,0,12600
0,0,0,0,12601
52,7.4,6,12,12602
0,0,0,0,12603
0,0,0,0,12604
0,0,0,0,12605
43,6.5,54,283,12606
0,0,0,0,12607
0,0,0,0,12608
63,7,15,10,12609
44,2.5,15,4,12610
0,0,0,0,12611
59,0,4,0,12612
0,0,0,0,12613
0,0,0,0,12614
0,0,0,0,12615
0,0,0,0,12616
0,0,0,0,12617
0,0,0,0,12618
0,0,0,0,12619
0,0,0,0,12620
0,0,0,0,12621
80,7.8,17,10,12622
62,8.5,16,32,12623
0,0,0,0,12624
0,0,0,0,12625
80,0,15,0,12626
0,0,0,0,12627
0,8,0,8,12628
60,7.9,36,14,12629
44,0,14,0,12630
68,7.8,16,36,12631
0,0,0,0,12632
0,0,0,0,12633
0,0,0,0,12634
69,8.4,20,10,12635
0,0,0,0,12636
0,0,0,0,12637
66,7.4,41,17,12638
50,6.4,9,9,12639
61,8,6,8,12640
71,6.9,41,203,12641
0,0,0,0,12642
58,7.5,5,4,12643
58,7,10,5,12644
0,0,0,0,12645
0,0,0,0,12646
29,3.3,16,30,12647
0,0,0,0,12648
0,0,0,0,12649
79,0,9,0,12650
0,0,0,0,12651
0,0,0,0,12652
69,4.3,36,4,12653
0,0,0,0,12654
0,0,0,0,12655
0,0,0,0,12656
65,0,24,0,12657
0,0,0,0,12658
0,0,0,0,12659
59,6.6,22,24,12660
0,0,0,0,12661
0,0,0,0,12662
0,0,0,0,12663
0,0,0,0,12664
0,0,0,0,12665
0,0,0,0,12666
0,0,0,0,12667
0,0,0,0,12668
0,0,0,0,12669
30,3.5,15,36,12670
35,6.1,11,21,12671
0,0,0,0,12672
83,8.9,17,9,12673
0,7.9,0,9,12674
0,0,0,0,12675
53,0,5,0,12676
0,0,0,0,12677
60,8.4,14,50,12678
0,0,0,0,12679
53,6.5,51,72,12680
0,0,0,0,12681
0,0,0,0,12682
83,5.8,22,387,12683
78,7.8,36,8,12684
71,8.3,8,12,12685
72,8.1,34,43,12686
0,0,0,0,12687
0,0,0,0,12688
0,0,0,0,12689
42,5,17,4,12690
55,0,11,0,12691
0,0,0,0,12692
71,0,24,0,12693
0,0,0,0,12694
60,0,8,0,12695
48,0,13,0,12696
0,0,0,0,12697
0,0,0,0,12698
0,0,0,0,12699
0,0,0,0,12700
77,8.6,17,16,12701
73,7.8,35,24,12702
44,4.6,8,41,12703
0,0,0,0,12704
0,0,0,0,12705
74,7.2,30,12,12706
59,8.5,15,31,12707
61,0,28,0,12708
0,0,0,0,12709
0,0,0,0,12710
45,4.6,33,5,12711
0,0,0,0,12712
0,0,0,0,12713
0,0,0,0,12714
54,3.5,8,16,12715
0,0,0,0,12716
44,8.1,28,15,12717
69,7.5,20,41,12718
0,0,0,0,12719
47,0,7,0,12720
74,2.9,33,431,12721
0,0,0,0,12722
0,0,0,0,12723
0,0,0,0,12724
0,0,0,0,12725
71,9,12,9,12726
27,0,4,0,12727
0,0,0,0,12728
0,0,0,0,12729
42,4.1,8,9,12730
73,7.6,41,9,12731
50,0,15,0,12732
0,0,0,0,12733
0,0,0,0,12734
81,7.6,10,8,12735
0,0,0,0,12736
60,7.1,31,17,12737
64,7.1,8,7,12738
0,0,0,0,12739
0,0,0,0,12740
0,0,0,0,12741
0,0,0,0,12742
74,8.2,6,5,12743
82,8.4,44,1088,12744
71,7.7,43,19,12745
0,0,0,0,12746
0,0,0,0,12747
0,0,0,0,12748
0,0,0,0,12749
59,8.4,21,10,12750
0,0,0,0,12751
0,0,0,0,12752
71,7.2,4,9,12753
0,6.8,0,6,12754
0,0,0,0,12755
0,0,0,0,12756
67,0,13,0,12757
25,1.9,6,39,12758
70,0,7,0,12759
68,9.1,25,14,12760
88,7.8,16,5,12761
62,6.9,27,8,12762
0,0,0,0,12763
60,6.9,33,16,12764
0,6.5,0,10,12765
33,5.6,6,7,12766
0,0,0,0,12767
0,0,0,0,12768
81,7.8,31,49,12769
0,0,0,0,12770
60,7.7,29,18,12771
0,0,0,0,12772
0,0,0,0,12773
0,0,0,0,12774
73,8.4,28,11,12775
0,0,0,0,12776
0,0,0,0,12777
64,6.4,11,17,12778
58,0,17,0,12779
78,6.8,39,123,12780
0,0,0,0,12781
0,0,0,0,12782
70,0,13,0,12783
65,7.8,11,76,12784
0,0,0,0,12785
54,3.6,10,14,12786
0,0,0,0,12787
70,8.6,29,5,12788
0,0,0,0,12789
65,7.4,26,1007,12790
0,0,0,0,12791
0,0,0,0,12792
0,0,0,0,12793
0,0,0,0,12794
0,0,0,0,12795
0,0,0,0,12796
0,0,0,0,12797
0,0,0,0,12798
0,0,0,0,12799
68,0,13,0,12800
0,0,0,0,12801
0,0,0,0,12802
0,0,0,0,12803
0,0,0,0,12804
0,0,0,0,12805
67,0,11,0,12806
0,0,0,0,12807
62,0,13,0,12808
0,0,0,0,12809
0,0,0,0,12810
0,0,0,0,12811
34,0,4,0,12812
0,0,0,0,12813
69,6.8,14,13,12814
0,0,0,0,12815
53,0,7,0,12816
0,0,0,0,12817
0,0,0,0,12818
0,3,0,4,12819
0,0,0,0,12820
37,0,6,0,12821
0,0,0,0,12822
0,0,0,0,12823
19,1.3,14,433,12824
0,0,0,0,12825
0,0,0,0,12826
50,0,6,0,12827
0,0,0,0,12828
0,0,0,0,12829
76,8,20,236,12830
0,0,0,0,12831
0,0,0,0,12832
52,6.1,23,7,12833
68,8.2,25,5,12834
76,0,11,0,12835
86,8.2,20,580,12836
0,0,0,0,12837
0,0,0,0,12838
0,0,0,0,12839
60,0,10,0,12840
0,0,0,0,12841
0,0,0,0,12842
68,0,28,0,12843
82,7.4,10,14,12844
0,0,0,0,12845
0,0,0,0,12846
81,8.1,44,1026,12847
77,8.1,51,387,12848
59,6.6,22,7,12849
59,0,5,0,12850
48,0,11,0,12851
0,0,0,0,12852
53,0,8,0,12853
65,7.9,18,13,12854
0,0,0,0,12855
0,0,0,0,12856
0,0,0,0,12857
0,0,0,0,12858
0,0,0,0,12859
63,7.3,39,519,12860
0,0,0,0,12861
0,0,0,0,12862
0,0,0,0,12863
42,0,5,0,12864
35,5.2,17,74,12865
0,0,0,0,12866
75,0,4,0,12867
0,0,0,0,12868
30,3.6,4,20,12869
43,6.2,36,11,12870
60,8.8,16,4,12871
78,9.1,29,10,12872
84,6.6,15,99,12873
65,7.1,25,7,12874
0,0,0,0,12875
0,8.8,0,100,12876
72,7.2,24,6,12877
0,0,0,0,12878
0,0,0,0,12879
0,0,0,0,12880
0,0,0,0,12881
0,0,0,0,12882
0,0,0,0,12883
0,0,0,0,12884
0,0,0,0,12885
42,5.5,7,8,12886
0,0,0,0,12887
0,0,0,0,12888
70,0,17,0,12889
53,0,10,0,12890
58,0,7,0,12891
0,0,0,0,12892
83,6.9,36,306,12893
70,8.3,8,7,12894
0,0,0,0,12895
69,7.2,39,31,12896
0,0,0,0,12897
57,6,16,6,12898
80,8.5,15,10,12899
43,6,12,75,12900
0,0,0,0,12901
66,0,4,0,12902
71,0,15,0,12903
66,0,20,0,12904
0,0,0,0,12905
0,0,0,0,12906
36,0,12,0,12907
64,0,34,0,12908
55,0,11,0,12909
62,0,24,0,12910
63,5.1,13,48,12911
0,0,0,0,12912
0,0,0,0,12913
0,0,0,0,12914
50,0,9,0,12915
66,8,22,4,12916
0,0,0,0,12917
0,0,0,0,12918
76,0,4,0,12919
65,0,12,0,12920
76,6.7,9,15,12921
0,0,0,0,12922
0,7.4,0,19,12923
0,0,0,0,12924
0,0,0,0,12925
0,0,0,0,12926
0,0,0,0,12927
0,0,0,0,12928
59,7.4,22,379,12929
75,0,10,0,12930
0,0,0,0,12931
78,8.3,34,28,12932
59,0,15,0,12933
0,0,0,0,12934
57,7.8,14,12,12935
76,8.3,12,8,12936
74,8.1,21,9,12937
57,5.5,4,30,12938
0,0,0,0,12939
41,0,9,0,12940
0,0,0,0,12941
0,0,0,0,12942
0,0,0,0,12943
0,0,0,0,12944
51,8,6,7,12945
0,0,0,0,12946
0,0,0,0,12947
0,0,0,0,12948
0,0,0,0,12949
0,0,0,0,12950
0,0,0,0,12951
0,0,0,0,12952
0,0,0,0,12953
0,0,0,0,12954
0,0,0,0,12955
0,0,0,0,12956
60,7.1,13,114,12957
0,0,0,0,12958
71,6.6,14,8,12959
0,0,0,0,12960
0,0,0,0,12961
0,0,0,0,12962
0,0,0,0,12963
58,7.5,24,20,12964
68,7.3,34,9,12965
80,8.8,23,9,12966
52,3.5,64,282,12967
0,0,0,0,12968
0,0,0,0,12969
66,7.2,26,6,12970
43,7.8,9,110,12971
81,8.3,34,10,12972
0,0,0,0,12973
0,0,0,0,12974
0,0,0,0,12975
59,0,12,0,12976
0,0,0,0,12977
0,0,0,0,12978
78,7.3,38,204,12979
0,0,0,0,12980
0,0,0,0,12981
0,0,0,0,12982
57,0,4,0,12983
61,0,15,0,12984
0,0,0,0,12985
0,0,0,0,12986
0,0,0,0,12987
0,0,0,0,12988
0,0,0,0,12989
0,0,0,0,12990
0,0,0,0,12991
77,8.2,21,93,12992
0,0,0,0,12993
0,0,0,0,12994
67,6.8,24,12,12995
0,0,0,0,12996
75,0,17,0,12997
0,0,0,0,12998
0,0,0,0,12999
0,0,0,0,13000
0,0,0,0,13001
67,4.9,10,18,13002
58,6.5,9,16,13003
0,0,0,0,13004
0,0,0,0,13005
58,6,20,5,13006
0,0,0,0,13007
72,8.2,27,10,13008
0,0,0,0,13009
0,0,0,0,13010
61,3.6,13,63,13011
0,0,0,0,13012
0,0,0,0,13013
46,0,10,0,13014
58,6,7,5,13015
0,0,0,0,13016
0,0,0,0,13017
61,6.6,21,127,13018
54,0,4,0,13019
0,0,0,0,13020
0,0,0,0,13021
0,0,0,0,13022
0,0,0,0,13023
46,0,16,0,13024
0,0,0,0,13025
79,8.3,43,12,13026
72,7.3,30,18,13027
0,0,0,0,13028
49,6.3,11,12,13029
70,8,4,5,13030
66,3.8,12,47,13031
0,1.1,0,8,13032
66,5.5,33,23,13033
0,0,0,0,13034
71,7.8,8,5,13035
0,0,0,0,13036
74,0,12,0,13037
69,0,16,0,13038
0,3.4,0,14,13039
0,0,0,0,13040
0,0,0,0,13041
76,8,39,57,13042
0,0,0,0,13043
70,4.4,14,5,13044
0,0,0,0,13045
0,0,0,0,13046
0,0,0,0,13047
0,0,0,0,13048
76,5.1,10,475,13049
0,0,0,0,13050
70,7.7,20,105,13051
37,5.9,12,8,13052
0,0,0,0,13053
0,0,0,0,13054
0,0,0,0,13055
48,7.1,6,8,13056
50,6.5,6,4,13057
0,0,0,0,13058
0,0,0,0,13059
0,0,0,0,13060
51,4.1,11,42,13061
0,0,0,0,13062
61,6.8,17,51,13063
76,4.9,29,539,13064
0,0,0,0,13065
0,0,0,0,13066
0,0,0,0,13067
0,0,0,0,13068
77,7.1,13,56,13069
77,8.6,10,16,13070
0,0,0,0,13071
0,0,0,0,13072
33,6.6,4,15,13073
0,0,0,0,13074
68,8.2,34,6,13075
0,0,0,0,13076
0,0,0,0,13077
66,0,8,0,13078
0,0,0,0,13079
0,0,0,0,13080
0,0,0,0,13081
0,0,0,0,13082
0,0,0,0,13083
0,0,0,0,13084
71,0,9,0,13085
0,0,0,0,13086
0,0,0,0,13087
82,7.9,4,9,13088
0,0,0,0,13089
69,0,18,0,13090
0,0,0,0,13091
0,0,0,0,13092
39,7.8,6,5,13093
66,6.5,45,621,13094
53,0,10,0,13095
75,7.8,23,8,13096
0,0,0,0,13097
60,7,16,8,13098
0,0,0,0,13099
0,0,0,0,13100
78,7.4,26,25,13101
66,4.1,7,9,13102
0,0,0,0,13103
74,8.3,23,14,13104
58,6.3,13,7,13105
0,0,0,0,13106
0,0,0,0,13107
0,0,0,0,13108
0,0,0,0,13109
0,0,0,0,13110
83,7.8,12,12,13111
0,0,0,0,13112
0,0,0,0,13113
0,0,0,0,13114
0,0,0,0,13115
58,0,7,0,13116
0,0,0,0,13117
0,0,0,0,13118
26,2.8,14,11,13119
73,0,21,0,13120
37,5.1,10,7,13121
0,0,0,0,13122
40,7.3,6,7,13123
49,0,11,0,13124
0,0,0,0,13125
0,0,0,0,13126
51,0,8,0,13127
0,0,0,0,13128
0,0,0,0,13129
0,0,0,0,13130
0,0,0,0,13131
77,8.5,34,13,13132
0,0,0,0,13133
0,0,0,0,13134
84,0,14,0,13135
0,0,0,0,13136
0,0,0,0,13137
0,6.2,0,18,13138
68,0,13,0,13139
60,6.3,15,4,13140
78,7.3,12,11,13141
0,0,0,0,13142
0,0,0,0,13143
79,8.1,19,15,13144
81,8.3,17,29,13145
69,6.3,20,4,13146
0,0,0,0,13147
0,0,0,0,13148
51,4.5,19,4,13149
64,6,37,4,13150
0,0,0,0,13151
62,0,6,0,13152
0,0,0,0,13153
0,0,0,0,13154
0,0,0,0,13155
0,0,0,0,13156
81,8.8,42,17,13157
0,0,0,0,13158
0,0,0,0,13159
0,0,0,0,13160
0,0,0,0,13161
0,0,0,0,13162
0,0,0,0,13163
0,0,0,0,13164
71,8.2,31,6,13165
0,0,0,0,13166
0,0,0,0,13167
0,0,0,0,13168
0,0,0,0,13169
0,0,0,0,13170
0,4.8,0,4,13171
0,0,0,0,13172
0,9,0,21,13173
77,6.7,6,6,13174
0,0,0,0,13175
60,5.8,25,9,13176
68,4.5,16,4,13177
0,0,0,0,13178
0,0,0,0,13179
70,0,8,0,13180
0,0,0,0,13181
0,0,0,0,13182
0,0,0,0,13183
0,0,0,0,13184
0,0,0,0,13185
0,0,0,0,13186
78,8.7,34,279,13187
0,0,0,0,13188
0,0,0,0,13189
75,9.1,16,15,13190
0,0,0,0,13191
0,0,0,0,13192
58,0,6,0,13193
0,0,0,0,13194
0,0,0,0,13195
0,0,0,0,13196
46,7.6,7,5,13197
0,0,0,0,13198
73,0,6,0,13199
0,0,0,0,13200
0,0,0,0,13201
0,0,0,0,13202
87,8.9,41,891,13203
0,0,0,0,13204
71,7.6,6,5,13205
44,0,4,0,13206
65,7.8,14,4,13207
0,0,0,0,13208
0,0,0,0,13209
0,0,0,0,13210
0,7.8,0,17,13211
74,7.8,19,6,13212
0,0,0,0,13213
0,0,0,0,13214
0,0,0,0,13215
64,5.1,56,219,13216
65,0,21,0,13217
0,0,0,0,13218
0,0,0,0,13219
0,0,0,0,13220
0,8.1,0,17,13221
89,8.2,22,352,13222
79,3.4,51,3558,13223
48,0,4,0,13224
64,7.4,5,5,13225
0,0,0,0,13226
0,0,0,0,13227
43,4.8,16,5,13228
78,7.4,22,41,13229
62,0,24,0,13230
0,0,0,0,13231
0,0,0,0,13232
0,0,0,0,13233
0,0,0,0,13234
0,0,0,0,13235
40,0,9,0,13236
0,0,0,0,13237
0,0,0,0,13238
0,0,0,0,13239
61,9,10,4,13240
0,0,0,0,13241
63,5.4,11,52,13242
0,0,0,0,13243
52,0,4,0,13244
48,0,10,0,13245
0,0,0,0,13246
0,0,0,0,13247
0,0,0,0,13248
0,0,0,0,13249
49,0,10,0,13250
77,0,9,0,13251
64,5.7,45,98,13252
71,0,11,0,13253
49,8.1,8,9,13254
0,0,0,0,13255
0,0,0,0,13256
0,0,0,0,13257
0,0,0,0,13258
44,0,5,0,13259
0,0,0,0,13260
82,7.5,6,44,13261
0,0,0,0,13262
0,0,0,0,13263
61,0,9,0,13264
0,0,0,0,13265
54,0,4,0,13266
76,7.7,36,326,13267
66,3.8,8,18,13268
55,0,13,0,13269
65,8.6,27,15,13270
0,0,0,0,13271
82,8,46,451,13272
0,0,0,0,13273
0,0,0,0,13274
56,0,8,0,13275
0,0,0,0,13276
79,7.9,39,17,13277
0,0,0,0,13278
45,0,7,0,13279
0,0,0,0,13280
56,5.9,14,15,13281
0,0,0,0,13282
0,0,0,0,13283
0,0,0,0,13284
30,3.4,19,9,13285
0,0,0,0,13286
75,7.7,20,11,13287
86,8.8,51,295,13288
74,0,16,0,13289
80,9.4,12,5,13290
0,0,0,0,13291
69,7.5,8,4,13292
57,8.1,28,8,13293
85,9,39,185,13294
0,0,0,0,13295
0,0,0,0,13296
0,0,0,0,13297
66,8,13,19,13298
69,0,5,0,13299
54,0,4,0,13300
0,0,0,0,13301
70,7.8,6,27,13302
84,8.3,37,16,13303
78,7.7,9,6,13304
79,7.5,50,83,13305
68,0,6,0,13306
78,7.2,17,249,13307
83,7.5,35,6,13308
0,0,0,0,13309
0,0,0,0,13310
73,7.1,9,9,13311
0,0,0,0,13312
0,0,0,0,13313
0,0,0,0,13314
0,0,0,0,13315
0,0,0,0,13316
0,0,0,0,13317
0,0,0,0,13318
0,0,0,0,13319
67,0,8,0,13320
0,0,0,0,13321
60,0,11,0,13322
0,0,0,0,13323
0,0,0,0,13324
72,0,19,0,13325
0,0,0,0,13326
0,5.5,0,8,13327
0,0,0,0,13328
81,8.2,23,126,13329
0,0,0,0,13330
75,7.4,31,135,13331
0,0,0,0,13332
79,6.8,28,185,13333
0,0,0,0,13334
0,0,0,0,13335
57,0,7,0,13336
0,0,0,0,13337
88,9.1,15,813,13338
0,0,0,0,13339
60,6.7,4,6,13340
58,0,10,0,13341
82,0,7,0,13342
50,7.8,11,6,13343
46,7.2,26,17,13344
0,0,0,0,13345
59,0,41,0,13346
0,0,0,0,13347
0,0,0,0,13348
82,8.3,24,307,13349
0,0,0,0,13350
0,0,0,0,13351
0,0,0,0,13352
0,0,0,0,13353
0,0,0,0,13354
54,0,9,0,13355
0,0,0,0,13356
71,7.4,45,21,13357
76,7.8,7,4,13358
0,0,0,0,13359
79,7.7,17,13,13360
71,8.1,37,8,13361
89,8.1,72,724,13362
0,0,0,0,13363
0,0,0,0,13364
0,0,0,0,13365
0,0,0,0,13366
62,8.7,9,26,13367
70,0,24,0,13368
0,0,0,0,13369
0,0,0,0,13370
0,0,0,0,13371
46,7,12,4,13372
0,0,0,0,13373
0,0,0,0,13374
0,0,0,0,13375
0,0,0,0,13376
49,6.2,5,27,13377
0,0,0,0,13378
71,6.7,13,6,13379
0,0,0,0,13380
0,0,0,0,13381
0,0.3,0,4,13382
64,7.3,29,13,13383
0,0,0,0,13384
0,0,0,0,13385
87,6.1,12,84,13386
72,3.8,14,59,13387
0,0,0,0,13388
0,0,0,0,13389
72,7.8,8,5,13390
0,0,0,0,13391
69,0,27,0,13392
0,0,0,0,13393
92,7.9,38,451,13394
0,0,0,0,13395
0,0,0,0,13396
72,3.9,11,24,13397
0,0,0,0,13398
82,8.7,21,25,13399
0,0,0,0,13400
54,0,12,0,13401
0,0,0,0,13402
0,0,0,0,13403
0,0,0,0,13404
0,0,0,0,13405
0,0,0,0,13406
0,6.1,0,13,13407
0,0,0,0,13408
0,0,0,0,13409
0,0,0,0,13410
0,0,0,0,13411
0,0,0,0,13412
0,0,0,0,13413
39,3,4,4,13414
87,8.1,17,40,13415
50,5.3,20,43,13416
0,0,0,0,13417
48,4.8,7,4,13418
0,0,0,0,13419
56,0,12,0,13420
0,0,0,0,13421
0,0,0,0,13422
0,0,0,0,13423
37,0,13,0,13424
63,6.8,11,13,13425
0,0,0,0,13426
0,0,0,0,13427
32,0.7,13,6,13428
41,7.2,5,6,13429
0,0,0,0,13430
0,0,0,0,13431
93,8.8,55,1128,13432
0,0,0,0,13433
37,4.5,9,4,13434
0,0,0,0,13435
0,0,0,0,13436
0,0,0,0,13437
0,0,0,0,13438
71,8,19,12,13439
47,4.9,32,8,13440
79,6.9,22,40,13441
0,0,0,0,13442
0,0,0,0,13443
0,0,0,0,13444
69,7,32,4,13445
34,1.7,8,6,13446
53,0,9,0,13447
0,0,0,0,13448
0,0,0,0,13449
0,0,0,0,13450
0,0,0,0,13451
75,8.4,21,5,13452
0,0,0,0,13453
0,0,0,0,13454
0,0,0,0,13455
72,0,6,0,13456
0,0,0,0,13457
60,2.7,6,13,13458
38,6.2,19,6,13459
0,0,0,0,13460
0,0,0,0,13461
70,9.3,19,9,13462
0,0,0,0,13463
0,0,0,0,13464
0,0,0,0,13465
78,7.8,6,6,13466
58,6.9,21,14,13467
86,8.3,44,263,13468
62,5.3,5,4,13469
74,7.3,41,261,13470
0,8.6,0,9,13471
0,0,0,0,13472
0,0,0,0,13473
84,8.4,16,21,13474
79,0,13,0,13475
0,0,0,0,13476
0,0,0,0,13477
0,0,0,0,13478
63,6.3,12,34,13479
0,0,0,0,13480
31,0,5,0,13481
58,6.3,30,30,13482
0,0,0,0,13483
0,0,0,0,13484
35,2,11,9,13485
0,0,0,0,13486
0,0,0,0,13487
0,0,0,0,13488
39,5.9,16,15,13489
0,0,0,0,13490
0,0,0,0,13491
0,0,0,0,13492
0,0,0,0,13493
67,6.6,8,12,13494
0,0,0,0,13495
0,0,0,0,13496
0,0,0,0,13497
0,0,0,0,13498
0,0,0,0,13499
67,0,17,0,13500
60,7,19,4,13501
52,0,19,0,13502
71,8.1,28,73,13503
0,0,0,0,13504
48,6.2,33,18,13505
0,0,0,0,13506
0,0,0,0,13507
0,0,0,0,13508
0,0,0,0,13509
0,0,0,0,13510
46,0,5,0,13511
0,0,0,0,13512
0,0,0,0,13513
77,8.3,9,16,13514
0,0,0,0,13515
0,0,0,0,13516
0,0,0,0,13517
0,0,0,0,13518
0,7.5,0,4,13519
88,9.1,27,863,13520
61,3,7,4,13521
0,0,0,0,13522
0,0,0,0,13523
0,0,0,0,13524
64,8.3,24,27,13525
0,0,0,0,13526
35,4.8,8,13,13527
0,0,0,0,13528
80,6.8,34,26,13529
0,0,0,0,13530
72,8.9,19,9,13531
0,0,0,0,13532
