"game_title","game_platform","score_id"
"Dave Mirra Freestyle BMX: Maximum Remix","PS",6276
"Davis Cup Tennis","GBA",15897
"Dawn of Discovery","DS",10344
"Dawn of Discovery","PC",5027
"Dawn of Discovery","Wii",7811
"Dawn of Heroes","DS",11685
"Dawn of Mana","PS2",4525
"Daxter","PSP",273
"Daytona USA","SAT",3627
"Daytona USA Championship Circuit Edition","SAT",9246
"DC Universe Online","PC",6941
"DC Universe Online","PS3",3895
"DDRMAX2: Dance Dance Revolution","PS2",966
"de Blob","Wii",2148
"de Blob 2","DS",10142
"de Blob 2","PS3",7449
"de Blob 2","Wii",8127
"de Blob 2","X360",8795
"Dead Ball Zone","PS",13764
"Dead Head Fred","PSP",13679
"Dead in the Water","PS",13169
"Dead Island","PC",7267
"Dead Island","PS3",705
"Dead Island","X360",665
"Dead Island Definitive Collection","PS4",9226
"Dead Island Definitive Collection","XOne",13002
"Dead Island: Riptide","PC",11956
"Dead Island: Riptide","PS3",3334
"Dead Island: Riptide","X360",2626
"Dead Man's Hand","XB",10008
"Dead or Alive","PS",6171
"Dead or Alive","SAT",8004
"Dead or Alive 2","DC",9167
"Dead or Alive 2","PS2",2062
"Dead or Alive 3","XB",988
"Dead or Alive 4","X360",4202
"Dead or Alive 5","PS3",3168
"Dead or Alive 5","PS4",5421
"Dead or Alive 5","PSV",11022
"Dead or Alive 5","X360",5587
"Dead or Alive 5","XOne",11202
"Dead or Alive Paradise","PSP",8202
"Dead or Alive Ultimate","XB",3979
"Dead or Alive Xtreme 2","X360",6637
"Dead or Alive Xtreme 3: Fortune","PS4",12971
"Dead or Alive Xtreme 3: Venus","PSV",14153
"Dead or Alive Xtreme Beach Volleyball","XB",3407
"Dead or Alive: Dimensions","3DS",4362
"Dead Rising","PS4",13875
"Dead Rising","X360",800
"Dead Rising","XOne",16143
"Dead Rising 2","PC",9249
"Dead Rising 2","PS3",1418
"Dead Rising 2","PS4",14839
"Dead Rising 2","X360",1271
"Dead Rising 2","XOne",16016
"Dead Rising 2: Off the Record","PC",12545
"Dead Rising 2: Off the Record","PS3",5582
"Dead Rising 2: Off the Record","X360",6280
"Dead Rising 3","XOne",1177
"Dead Rising: Chop Till You Drop","Wii",6074
"Dead Space","PC",3389
"Dead Space","PS3",854
"Dead Space","X360",1378
"Dead Space 2","PC",5568
"Dead Space 2","PS3",1357
"Dead Space 2","X360",1244
"Dead Space 3","PC",7726
"Dead Space 3","PS3",2139
"Dead Space 3","X360",2108
"Dead Space Extraction","Wii",4188
"Dead to Rights","GBA",15966
"Dead to Rights","GC",9108
"Dead to Rights","PS2",1428
"Dead to Rights","XB",2833
"Dead to Rights II","PS2",7575
"Dead to Rights II","XB",10397
"Dead to Rights: Reckoning","PSP",9446
"Dead to Rights: Retribution","PS3",6172
"Dead to Rights: Retribution","X360",7490
"Deadliest Catch: Alaskan Storm","X360",13281
"Deadliest Catch: Sea of Chaos","PS3",11334
"Deadliest Catch: Sea of Chaos","Wii",9805
"Deadliest Catch: Sea of Chaos","X360",11119
"Deadliest Warrior: Ancient Combat","PS3",13787
"Deadliest Warrior: Ancient Combat","X360",13719
"Deadly Arts","N64",13805
"Deadly Creatures","Wii",7263
"Deadly Duck","2600",7135
"Deadly Premonition","PS3",8892
"Deadly Premonition","X360",6456
"Deadpool","PS3",4366
"Deadpool","PS4",5990
"Deadpool","X360",4494
"Deadpool","XOne",9655
"Deal or No Deal","DS",1051
"Deal or No Deal","PC",16641
"Deal or No Deal","Wii",1528
"Deal or No Deal: Special Edition","DS",14168
"Deal or No Deal: The Banker is Back!","DS",7549
"Death By Degrees","PS2",10505
"Death Connection Portable","PSP",16398
"Death Jr.","PSP",7865
"Death Jr. and the Science Fair of Doom","DS",11389
"Death Jr. II: Root of Evil","PSP",12965
"Death Jr.: Root of Evil","Wii",10248
"DEATH NOTE: Kira Game","DS",9976
"DEATH NOTE: L o Tsugu Mono","DS",15000
"Death Trap","2600",8459
"Deathrow: Underground Team Combat","XB",12385
"DeathSmiles","X360",6125
"DeathSmiles II","X360",14701
"Deathtrap Dungeon","PS",5451
"Deca Sports","Wii",617
"Deca Sports 2","Wii",2566
"Deca Sports 3","Wii",7104
"Deca Sports DS","DS",10651
"Deca Sports Extreme","3DS",9876
"DECA Sports Freedom","X360",5540
"Decathlete","SAT",5865
"Deception III: Dark Delusion","PS",14103
"Deception IV: Blood Ties","PS3",9999
"Deception IV: Blood Ties","PSV",9538
"Deep Fear","SAT",11647
"Deep Labyrinth","DS",12174
"Deepak Chopra's Leela","Wii",9668
"Deepak Chopra's Leela","X360",9880
"Deer Drive","DS",4533
"Deer Drive","Wii",2734
"Deer Drive: Legends","3DS",14190
"Deer Hunter","PS2",6222
"Def Jam Fight For NY: The Takeover","PSP",11033
"Def Jam Icon","PS3",4550
"Def Jam Icon","X360",5343
"Def Jam Rapstar","PS3",5564
"Def Jam Rapstar","Wii",5532
"Def Jam Rapstar","X360",5948
"Def Jam Vendetta","GC",6686
"Def Jam Vendetta","PS2",879
"Def Jam: Fight for NY","GC",7127
"Def Jam: Fight for NY","PS2",999
"Def Jam: Fight for NY","XB",3705
"DefCon 5","PS",12171
"Defender","2600",1969
"Defender","GC",10270
"Defender","PS2",4775
"Defender","XB",11100
"Defender II","2600",4353
"Defendin' De Penguin","DS",15528
"Defendin' De Penguin","Wii",12928
"Defiance","PC",7468
"Defiance","PS3",5306
"Defiance","X360",3528
"Delta Force: Black Hawk Down","PS2",4263
"Delta Force: Black Hawk Down","XB",5430
"Dementium II","DS",10128
"Dementium: The Ward","DS",8422
"Demigod","PC",15143
"DemiKids: Dark Version","GBA",15150
"DemiKids: Light Version","GBA",15159
"Demolition Company: Gold Edition","PC",15443
"Demolition Racer","PS",5784
"Demon's Souls","PS3",964
"Demon Attack","2600",774
"Demon Chaos","PS2",11002
"Demon Driver: Time to Burn Rubber!","GBA",14838
"Demon Gaze","PSV",8390
"Demon Gaze 2","PSV",15004
"Dengeki Bunko Fighting Climax","PS3",8482
"Dengeki Bunko Fighting Climax","PSV",9429
"Dengeki Gakuen RPG: Cross of Venus","DS",12980
"Dengeki Gakuen RPG: Cross of Venus Special","DS",16585
"Denki Blocks!","GBA",13922
"Dennou Senki Virtual-On Force","X360",14541
"Densetsu no Stafi","GBA",4156
"Densetsu no Stafi 2","GBA",4403
"Densetsu no Stafi 3","GBA",6865
"Densetsu no Stafi 4","DS",8397
"Densetsu no Yuusha no Densetsu: Legendary Saga","PSP",16335
"Densha De Go!","PS",1887
"Densha De Go! 2","PS",4716
"Densha De Go! 3 Tsuukinhen","PS2",12451
"Densha De Go! 64","N64",9823
"Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen","Wii",15881
"Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen","DS",15686
"Deponia","PC",8896
"Derby Jockey 2","SNES",10748
"Derby Jockey: Kishou e no Michi","SNES",11873
"Derby Stallion","PS",795
"Derby Stallion","SAT",11199
"Derby Stallion 04","PS2",3640
"Derby Stallion 64","N64",8851
"Derby Stallion 96","SNES",1973
"Derby Stallion 98","SNES",11405
"Derby Stallion 99","PS",1805
"Derby Stallion Advance","GBA",9590
"Derby Stallion DS","DS",5648
"Derby Stallion Gold","3DS",8994
"Derby Stallion II","SNES",2382
"Derby Stallion III","SNES",1768
"Derby Stallion P","PSP",10425
"Derby Time 2006","PSP",14993
"Derby Tsuku 5: Derby Uma o Tsukurou!","PS2",14072
"Derby Tsuku: Derby Uma o Tsukurou!","DC",11313
"Descent","PS",7772
"Descent Maximum","PS",10753
"Desert Falcon","2600",6558
"Desert Strike Advance","GBA",12289
"Desire","SAT",9188
"Desktop Tower Defense","DS",10091
"Despicable Me: The Game","PS2",10461
"Despicable Me: The Game","PSP",8620
"Despicable Me: The Game","Wii",6366
"Despicable Me: The Game - Minion Mayhem","DS",4331
"Destiny","PS3",1142
"Destiny","PS4",155
"Destiny","X360",899
"Destiny","XOne",399
"Destiny Links","DS",16180
"Destiny: The Collection","PS4",6872
"Destiny: The Collection","XOne",9807
"Destiny: The Taken King","PS3",5124
"Destiny: The Taken King","PS4",896
"Destiny: The Taken King","X360",5310
"Destiny: The Taken King","XOne",1695
"Destrega","PS",12214
"Destroy All Humans!","PS2",2194
"Destroy All Humans!","XB",4216
"Destroy All Humans! 2","PS2",4086
"Destroy All Humans! Big Willy Unleashed","Wii",9356
"Destroy All Humans! Path of the Furon","PS3",11277
"Destroy All Humans! Path of the Furon","X360",9519
"Destruction Derby","PS",2301
"Destruction Derby 2","PS",1739
"Destruction Derby 64","N64",8581
"Destruction Derby Arenas","PS2",9428
"Destruction Derby Raw","PS",9124
"Detana TwinBee Yahho! Deluxe Pack","PS",11078
"Detana TwinBee Yahho! Deluxe Pack","SAT",9634
"Detective Barbie: The Mystery Cruise","PS",9186
"Detective Conan: Marionette Symphony","3DS",13314
"Detective Conan: Phantom Rhapsody","3DS",14248
"Detective Conan: Prelude from the Past","DS",13172
"Detective Conan: Prelude from the Past","PSP",14137
"Detective Jinguuji Saburo: Ronde Revenge","3DS",15382
"Detective Opera: Milky Holmes 2","PSP",14682
"Deus Ex","PC",16356
"Deus Ex: Human Revolution","PC",3427
"Deus Ex: Human Revolution","PS3",1414
"Deus Ex: Human Revolution","WiiU",10301
"Deus Ex: Human Revolution","X360",1410
"Deus Ex: Invisible War","XB",5462
"Deus Ex: Mankind Divided","PC",14342
"Deus Ex: Mankind Divided","PS4",5009
"Deus Ex: Mankind Divided","XOne",8341
"Deus Ex: The Conspiracy","PS2",7430
"Devil's Third","WiiU",12606
"Devil Dice","PS",1574
"Devil Kings","PS2",6704
"Devil May Cry","PS2",480
"Devil May Cry 2","PS2",866
"Devil May Cry 3: Dante's Awakening","PS2",794
"Devil May Cry 3: Dante's Awakening Special Edition","PS2",736
"Devil May Cry 4","PC",13749
"Devil May Cry 4","PS3",1176
"Devil May Cry 4","PS4",10889
"Devil May Cry 4","X360",1448
"Devil May Cry HD Collection","PS3",2521
"Devil May Cry HD Collection","X360",4497
"Devil Survivor: Over Clock","3DS",15527
"Dewy's Adventure","Wii",8547
"Dexter's Lab Chess Challenge","GBA",7713
"Dexter's Laboratory Deesaster Strikes","GBA",4659
"Di-Gata Defenders","DS",12443
"Diablo","PC",1161
"Diablo","PS",3433
"Diablo II","PC",9469
"Diablo II: Lord of Destruction","PC",1954
"Diablo III","PC",193
"Diablo III","PS3",908
"Diablo III","PS4",958
"Diablo III","X360",1372
"Diablo III","XOne",3046
"Diabolik Lovers","PSP",13323
"Diabolik Lovers: Dark Fate","PSV",14186
"Diabolik Lovers: Lunatic Parade","PSV",14764
"Diabolik Lovers: More Blood","PSP",14254
"Diabolik Lovers: More Blood","PSV",15280
"Diabolik Lovers: Vandead Carnival","PSV",15056
"Diary Girl","DS",16168
"DICE: DNA Integrated Cybernetic Enterprises","PS2",14660
"Diddy Kong Racing","N64",215
"Diddy Kong Racing DS","DS",1637
"Die Hard Trilogy","PS",1219
"Die Hard Trilogy 2: Viva Las Vegas","PS",4063
"Die Hard: Vendetta","GC",9986
"Diego's Build & Rescue","DS",11635
"Dies Irae: Amantes Amentes","PSP",15317
"Dig Dug","2600",1120
"Dig Dug","NES",4710
"Dig Dug: Digging Strike","DS",12657
"Digger Simulator","PC",16200
"Digging for Dinosaurs","DS",5243
"Digimon Adventure","PSP",10567
"Digimon Adventure: Anode Tamer","WS",6112
"Digimon All-Star Rumble","PS3",11016
"Digimon All-Star Rumble","X360",12541
"Digimon Battle Spirit 2","GBA",8706
"Digimon Digital Card Battle","PS",10388
"Digimon Racing","GBA",9497
"Digimon Rumble Arena","PS",15823
"Digimon Rumble Arena 2","GC",13693
"Digimon Rumble Arena 2","PS2",10924
"Digimon Rumble Arena 2","XB",15545
"Digimon Story: Cyber Sleuth","PS4",10157
"Digimon Story: Cyber Sleuth","PSV",8350
"Digimon Story: Lost Evolution","DS",10457
"Digimon Story: Super Xros Wars Blue/Red","DS",10810
"Digimon World","PS",1517
"Digimon World 2","PS",3462
"Digimon World 4","GC",11177
"Digimon World 4","PS2",8735
"Digimon World 4","XB",14494
"Digimon World Championship","DS",12059
"Digimon World DS","DS",10765
"Digimon World DS (JP sales)","DS",7111
"Digimon World Re:Digitize","PSP",7292
"Digimon World Re:Digitize Decode","3DS",11176
"Digimon World: Data Squad","PS2",6768
"Digimon World: Dawn / Dusk","DS",5713
"Digimon World: Next Order","PSV",10782
"Diner Dash: Flo on the Go","DS",9055
"Diner Dash: Sizzle & Serve","DS",4975
"Diner Dash: Sizzle & Serve","PSP",9678
"Dino Crisis","PS",652
"Dino Crisis 2","PS",1661
"Dino Crisis 3","XB",9201
"Dino Dini's Kick Off Revival","PS4",15230
"Dino Master: Dig Discover Duel","DS",12114
"Dino Pets","DS",12807
"Dino Stalker","PS2",7179
"Dinosaur King","DS",7198
"Dinotopia: The Sunstone Odyssey","GC",15969
"Dinotopia: The Sunstone Odyssey","XB",16447
"Dinotopia: The Timestone Pirates","GBA",7742
"Dirge of Cerberus: Final Fantasy VII","PS2",1277
"DiRT","PC",15195
"DiRT","PS3",1964
"DiRT","X360",2398
"DiRT 2","DS",9838
"DiRT 2","PC",13222
"DiRT 2","PS3",2086
"DiRT 2","PSP",5620
"DiRT 2","Wii",5117
"DiRT 2","X360",2564
"DiRT 3","PC",8767
"DiRT 3","PS3",1962
"DiRT 3","X360",2861
"DiRT Rally","PC",14403
"DiRT Rally","PS4",5132
"DiRT Rally","XOne",9670
"DiRT Showdown","PS3",8169
"DiRT Showdown","X360",6991
"Disaster Report","PS2",7316
"Disaster: Day of Crisis","Wii",12010
"Disciples III: Renaissance","PC",15885
"Discovery Kids: Dolphin Discovery","DS",7170
"Discovery Kids: Kitten Corner","DS",4377
"Discovery Kids: Parrot Pals","DS",11914
"Discovery Kids: Pony Paradise","DS",7492
"Discovery Kids: Puppy Playtime","DS",5548
"Discovery Kids: Snake Safari","DS",15320
"Discovery Kids: Spider Quest","DS",11564
"Discworld","PS",12291
"Discworld II: Mortality Bytes!","PS",15856
"Disgaea 2: Cursed Memories","PS2",5498
"Disgaea 2: Dark Hero Days","PSP",6736
"Disgaea 3: Absence of Detention","PSV",6295
"Disgaea 3: Absence of Justice","PS3",3864
"Disgaea 4: A Promise Unforgotten","PS3",3529
"Disgaea 4: A Promise Unforgotten","PSV",8769
"Disgaea 5: Alliance of Vengeance","PS4",6058
"Disgaea D2: A Brighter Darkness","PS3",7380
"Disgaea DS","DS",8029
"Disgaea Infinite","PSP",11042
"Disgaea: Afternoon of Darkness","PSP",7084
"Disgaea: Hour of Darkness","PS2",5505
"Dishonored","PC",3920
"Dishonored","PS3",1225
"Dishonored","PS4",4887
"Dishonored","X360",1042
"Dishonored","XOne",8882
"Dishonored 2","PC",9816
"Dishonored 2","PS4",3158
"Dishonored 2","XOne",7235
"Disney's 102 Dalmatians: Puppies to the Rescue","PS",3245
"Disney's A Christmas Carol","DS",6950
"Disney's Aladdin","GBA",14621
"Disney's Aladdin","SNES",1010
"Disney's Aladdin in Nasira's Revenge","PS",10835
"Disney's American Dragon Jake Long: Attack of the Dark Dragon","DS",8508
"Disney's Atlantis: The Lost Empire","GBA",9656
"Disney's Atlantis: The Lost Empire","PS",8263
"Disney's Brother Bear","GBA",4877
"Disney's Chicken Little","GBA",2934
"Disney's Chicken Little","GC",6314
"Disney's Chicken Little","PS2",3096
"Disney's Chicken Little","XB",9208
"Disney's Chicken Little: Ace In Action","DS",12301
"Disney's Chicken Little: Ace In Action","Wii",10467
"Disney's Chip 'n Dale: Rescue Rangers","NES",1697
"Disney's Cinderella: Magical Dreams","GBA",9295
"Disney's Donald Duck Advance","GBA",11905
"Disney's Donald Duck: Goin' Quackers","GC",13521
"Disney's Donald Duck: Goin' Quackers","N64",10638
"Disney's Donald Duck: Goin' Quackers","PS",8928
"Disney's Donald Duck: Goin' Quackers","PS2",11338
"Disney's DuckTales","GB",1341
"Disney's DuckTales","NES",1088
"Disney's Extreme Skate Adventure","GBA",6093
"Disney's Extreme Skate Adventure","GC",9884
"Disney's Extreme Skate Adventure","PS2",5639
"Disney's Extreme Skate Adventure","XB",10183
"Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life","PS",4757
"Disney's Hide & Sneak","GC",14341
"Disney's Home on the Range","GBA",8338
"Disney's Kim Possible 2: Drakken's Demise","GBA",3078
"Disney's Kim Possible 3: Team Possible","GBA",4225
"Disney's Kim Possible: Global Gemini","DS",12578
"Disney's Kim Possible: Kimmunicator","DS",9463
"Disney's Kim Possible: Revenge of Monkey Fist","GBA",3913
"Disney's Lilo & Stitch","GBA",1910
"Disney's Magical Mirror Starring Mickey Mouse","GC",7776
"Disney's Magical Quest 2 Starring Mickey and Minnie","GBA",12317
"Disney's Magical Quest 3 Starring Mickey and Donald","GBA",15051
"Disney's Magical Quest Starring Mickey and Minnie","GBA",7254
"Disney's Meet the Robinsons","DS",15334
"Disney's Meet the Robinsons","GC",13568
"Disney's Meet the Robinsons","Wii",7967
"Disney's Meet the Robinsons","X360",11553
"Disney's Party","GBA",12203
"Disney's Party","GC",13093
"Disney's Peter Pan: Return to Never Land","GBA",10135
"Disney's PK: Out of the Shadows","GC",13014
"Disney's PK: Out of the Shadows","PS2",9701
"Disney's Planes","3DS",11824
"Disney's Planes","DS",7462
"Disney's Planes","Wii",9112
"Disney's Planes","WiiU",7537
"Disney's Stitch: Experiment 626","PS2",5818
"Disney's Story Studio: Disney's Mulan","PS",8740
"Disney's Tarzan","N64",7611
"Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game","PS",1622
"Disney's Tarzan Untamed","GC",8138
"Disney's Tarzan Untamed","PS2",4742
"Disney's Tarzan: Return to the Jungle","GBA",5270
"Disney's The Emperor's New Groove","PS",5815
"Disney's The Haunted Mansion","GC",10582
"Disney's The Haunted Mansion","PS2",5226
"Disney's The Haunted Mansion","XB",10989
"Disney's The Jungle Book","GBA",10646
"Disney's The Lion King","GEN",1366
"Disney's The Lion King","SNES",980
"Disney's The Lion King: Simba's Mighty Adventure","PS",8796
"Disney's The Little Mermaid: Ariel's Undersea Adventure","DS",2557
"Disney's Treasure Planet","GBA",6169
"Disney's Treasure Planet","PS2",5463
"Disney's Winnie the Pooh's Rumbly Tumbly Adventure","GBA",9437
"Disney's Winnie the Pooh's Rumbly Tumbly Adventure","GC",12062
"Disney's Winnie the Pooh's Rumbly Tumbly Adventure","PS2",9576
"Disney Art Academy","3DS",10028
"Disney Channel Collection Vol. 1","GBA",10379
"Disney Channel: All Star Party","Wii",6179
"Disney Fairies: Tinker Bell","DS",1242
"Disney Fairies: Tinker Bell and the Great Fairy Rescue","DS",5615
"Disney Fairies: Tinker Bell and the Lost Treasure","DS",2044
"Disney Friends","DS",8480
"Disney Golf","PS2",8387
"Disney Guilty Party","Wii",4373
"Disney Infinity","3DS",5956
"Disney Infinity","PS3",2120
"Disney Infinity","PSV",15618
"Disney Infinity","Wii",1159
"Disney Infinity","WiiU",3340
"Disney Infinity","X360",1331
"Disney Infinity 2.0: Marvel Super Heroes","PS3",2164
"Disney Infinity 2.0: Marvel Super Heroes","PS4",3240
"Disney Infinity 2.0: Marvel Super Heroes","PSV",12416
"Disney Infinity 2.0: Marvel Super Heroes","WiiU",3119
"Disney Infinity 2.0: Marvel Super Heroes","X360",1906
"Disney Infinity 2.0: Marvel Super Heroes","XOne",4407
"Disney Infinity 3.0","PS3",4363
"Disney Infinity 3.0","PS4",2849
"Disney Infinity 3.0","WiiU",4259
"Disney Infinity 3.0","X360",4858
"Disney Infinity 3.0","XOne",5404
"Disney Magic World 2","3DS",5429
"Disney Magical World","3DS",2241
"Disney Planes Fire & Rescue","3DS",10864
"Disney Planes Fire & Rescue","Wii",13572
"Disney Planes Fire & Rescue","WiiU",15032
"Disney Princess","GBA",1293
"Disney Princess: Enchanted Journey","PS2",7058
"Disney Princess: Enchanted Journey","Wii",1445
"Disney Princess: Enchanting Storybooks","DS",9961
"Disney Princess: Enchanting Storybooks","Wii",4929
"Disney Princess: Magical Jewels","DS",1342
"Disney Sing It","PS2",3956
"Disney Sing It","PS3",5076
"Disney Sing It","Wii",1701
"Disney Sing It","X360",4539
"Disney Sing It! High School Musical 3: Senior Year","PS2",4346
"Disney Sing It! High School Musical 3: Senior Year","PS3",4827
"Disney Sing It! High School Musical 3: Senior Year","Wii",3441
"Disney Sing It! High School Musical 3: Senior Year","X360",10743
"Disney Sing It: Family Hits","PS3",8414
"Disney Sing It: Family Hits","Wii",3410
"Disney Sing It: Party Hits","PS3",9748
"Disney Sing It: Party Hits","Wii",3177
"Disney Sing It: Pop Hits","PS2",5420
"Disney Sing It: Pop Hits","PS3",6650
"Disney Sing It: Pop Hits","Wii",1285
"Disney Sports Basketball","GBA",15758
"Disney Sports Football","GBA",15436
"Disney Sports Football","GC",15762
"Disney Sports Skateboarding","GBA",11968
"Disney Sports Skateboarding","GC",12523
"Disney Sports Soccer","GBA",14779
"Disney Sports Soccer","GC",14334
"Disney Stitch Jam","DS",6805
"Disney Tangled","DS",2124
"Disney Tangled","Wii",3026
"Disney TH!NK Fast: The Ultimate Trivia Showdown","PS2",8335
"Disney TH!NK Fast: The Ultimate Trivia Showdown","Wii",3358
"Disney Universe","PS3",3289
"Disney Universe","Wii",2030
"Disney Universe","X360",3539
"Disruptor","PS",9466
"Dissidia 012: Duodecim Final Fantasy","PSP",2364
"Dissidia: Final Fantasy","PSP",724
"Dissidia: Final Fantasy Universal Tuning","PSP",12397
"Diva Girls: Divas on Ice","DS",12818
"Diva Girls: Divas on Ice","Wii",11474
"Divinity II: Ego Draconis","PC",11864
"Divinity II: Ego Draconis","X360",6939
"Divinity II: Flames of Vengeance","PC",14918
"Divinity II: The Dragon Knight Saga","X360",9365
"Divinity: Original Sin","PC",15854
